,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как в м/ф «Малыш и Карлсон» заканчивается фраза «Он улетел, но обещал…»?",Вернуться,Билетик,Презентик,Конвертик
1,Как переводится на польский язык слово «чай»?,Herbata,Napój,Trava,Čaj
2,Что в настоящее время размещается в здании берлинского рейхстага?,Бундестаг,Бундесвер,Музей,Мэрия
3,"Сколько отдельных произведений входит в пушкинский цикл ""Повести И.П.Белкина""?",5,3,4,6
4,Какой из этих городов является самой западной столицей американских континентов?,Мехико,Сан-Сальвадор,Кито,Лима
5,Чему равна разность между количеством обычных и молочных зубов у человека?,12,16,10,14
6,Как называлась крайне агрессивная религия в романе Артура Кларка «Молот Господень»?,Хрислам,Вудунианство,Дзен-растафарианство,Буддоаизм
7,При раскопках столицы какого государства было обнаружено древнейшее изображение двуглавого орла?,Хеттов,Ассирийцев,Шумеров,Цинь
8,"Кто является автором скульптуры ""Нет насилию"", изображающей револьвер со взведённым курком, но с закрученным в узел дулом?",Карл Фредрик Ройтерсвард,Вилли Гордон,Аксель Йиреон Валленберг,Лисс Эрикссон
9,"Какая из этих женщин является старейшей участницей триатлона, сумевшей в возрасте восьмидесяти двух лет преодолеть всю дистанцию?",Мадонна Бьюдер,Миринда Карфрэй,Эрин Бейкер,Пола Ньюби-Фрейзер
