,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,По стеклу какого прибора принято постукивать для получения точных данных?,Барометр,Спидометр,Градусник,Часы
1,Где стучал ботинком Никита Сергеевич Хрущев?,ООН,Конгресс,Пентагон,Белый дом
2,Какой раздел химии изучает пространственное строение молекул?,Стереохимия,Стехиометрия,Коллоидная химия,Аналитическая химия
3,"Что означает ""Allegro"" в переводе с итальянского языка?",Быстро,Медленно,Неожиданно,Пронзительно
4,При каком правителе был разработан дизайн итальянского флага?,Наполеон,Муссолини,Франческо Сфорца,Цезарь
5,"Кому, помимо спортсменов, вручались медали на Олимпийских играх, проходивших в 1912–1948 годах?",Победителям конкурсов искусств,Тренерам,Судьям,Зрителям
6,Кем была Дезире Клари?,Все варианты верны,Дочь торговца шелками,Невеста Наполеона I,Королева Швеции
7,Какой знаменитый русский художник был представителем Дюссельдорфской художественной школы?,И. И. Шишкин,А. И. Куинджи,И. И. Левитан,А. К. Саврасов
8,"Кто из известных пианистов сказал о Моцарте: ""Самый трудный композитор? — Моцарт!.. В чем секрет Моцарта? — Нет ответа""?",Святослав Рихтер,Эмиль Гилельс,Денис Мацуев,Владимир Горовиц
9,"Из какого индейского племени хоккеист Джино Оджик, игравший на льду роль ""телохранителя"" Павла Буре, считавшего его своим лучшим другом в НХЛ?",Алгонкины,Оттава,Миссиссоги,Оджибве
