,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется старинная детская игра?,бабки,детки,внучки,жучки
1,В какой кружок не собиралась ходить болтунья Лида в стихотворении Барто?,танцы,фото,рисование,хор
2,"Как, согласно словарю Даля, в народе называли месяц декабрь?",Студень,Холодец,Желе,Заливное
3,"Как называют игроков на бирже, играющих на повышение курса акций?",быки,медведи,ослы,бараны
4,Какое животное НЕ относится к отряду парнокопытные?,лошадь,коза,свинья,корова
5,Какая рыба в природе не существует?,Рыба-пика,Рыба-стрела,Рыба-ланцет,Рыба-нож
6,"Из чего был сделан Памятник Воинской славы, стоявший у Троицкого собора в Санкт-Петербурге?",Турецких орудий,"Советских ""катюш""",Французских орудий,Шведских пушек
7,Какому американскому кинорежиссеру королева Елизавета недавно пожаловала рыцарское звание?,Стивен Спилберг,Фрэнсис Ф. Коппола,Вуди Аллен,Джеймс Камерон
8,Какая из этих змей относится к семейству аспидов?,Мамба,Песчаная эфа,Гюрза,Малоазиатская гадюка
9,Кто из федеральных канцлеров ФРГ был удостоен Нобелевской премии мира?,Брандт,Коль,Аденауэр,Шредер
