,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто в римской мифологии был богом виноделия?,Баxус,Смирнофф,Xронос,Фикус
1,Что в Лондоне называют андеграундом?,Метро,Автобус,Полицейский участок,Самолёт
2,Какое животное стало символом трудностей во время принятия решения?,буриданов осёл,валаамова ослица,осёл Санчо Пансы,осёл Ходжи Насреддина
3,"Какого цвета был берет на Татьяне из ""Евгения Онегина"", когда она разговаривала с испанским послом?",Малиновый,Розовый,Лазоревый,Коричневый
4, Когда в России отмечается День Героев Отечества?, 9 декабря, 9 ноября, 9 октября, 9 мая
5,Какая из этих достопримечательностей находится не в Брюсселе?,Парк Вондела,Ворота Халле,Писающий мальчик,Атомиум
6,Чье имя носит Приз лучшему снайперу регулярного сезона НХЛ?,Морис Ришар,Пьер Ришар,Ришар Бертине,Морис Равель
7,Кто из этих ученых дважды был лауреатом Нобелевской премии?,Лайнус Полинг,Альберт Эйнштейн,Нильс Бор,Макс Планк
8,"Какую эпизодическую роль сыграл Эльдар Рязанов в своём фильме ""Забытая мелодия для флейты""?",Человек с подзорной трубой,Дирижёр хора,Чиновник в поезде,Руководитель народного театра
9,"Кто из них древнеегипетский бог, а не богиня?",Банебджедет,Сатис,Хатмехит,Хатхор
