,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто населяет Цветочный город в сказке Носова о приключениях Незнайки?,коротышки,лилипуты,гномы,гоблины
1,Какое мифическое животное встречается в восточном 12-летнем календаре?,дракон,кентавр,василиск,грифон
2,Как называется гормон радости?,эндорфин,мелатонин,тироксин,пролактин
3,Чем НЕ украшена шапка Мономаха?,Яшмой,Рубинами,Жемчугом,Изумрудами
4,"Какой суп, приготовленный мамой, ел Юрий Деточкин, герой фильма «Берегись автомобиля!»?",луковый,харчо,борщ,грибной
5,В каком городе поставлен памятник крылатой фразе?,Караганда,Саратов,Рязань,Вологда
6,"Кто изобрёл устройство для получения электрического тока химическим путём, ставшее прообразом современной батарейки?",Алессандро Вольта,Майкл Фарадей,Луиджи Гальвани,Никола Тесла
7,Какой из этих футбольных клубов бразильский?,«Гремио»,«Ривер Плэйт»,«Олимпия»,«Пеньяроль»
8,На каком музыкальном инструменте играл Грибоедов?,Пианино,Валторна,Виолончель,Скрипка
9,Назовите основателя в Индии династии Великих Моголов,Бабур,Улугбек,Джахангир,Акбар
