,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется рабочее место театрального суфлера?,Будка,Рубка,Клетка,Конура
1,"Чем занимался Шерлок Холмс, когда отдалился от дел?",Разведением пчел,Разведением канареек,Разведением кроликов,Цветоводством
2,Какой из отечественных танков стал легендой Второй Мировой войны?,Т-34,Т-55,Т-10,Т-62
3,Какой спектакль театра С. Образцова чаще всего показывался на гастролях в других странах?,«Необыкновенный концерт»,«Три толстяка»,«По щучьему веленью»,«Мистер Твистер»
4,Какой металл у древних египтян обозначался иероглифом с изображением куска ткани и стекающей с него воды?,Золото,Ртуть,Медь,Железо
5,Какая рыба является крупнейшей среди тихоокеанских лососей?,Чавыча,Нерка,Кета,Горбуша
6,Какой из этих инструментов по принципу извлечения звука является щипковым?,Клавесин,Рояль,Клавикорд,Пианино
7,"Какое по счёту олимпийское золото (за свою карьеру) выиграла в Лондоне синхронистка Анастасия Давыдова, установив рекорд всех времён?",Пятое,Четвёртое,Седьмое,Третье
8,"Как звали начальника Генерального штаба Японской империи, подписавшего 2 сентября 1945 года Акт о капитуляции, который завершил Вторую мировую войну?",Умэдзу Ёсидзиро,Миякадзи Суити,Сигемицу Мамору,Томиока Тадатоси
9,При каком заболевании организм поражает ε-токсин?,Газовая гангрена,Дифтерия,Столбняк,Скарлатина
