,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Клавиша с какой литерой находится ближе к краю клавиатуры компьютера?,Ё,Р,С,П
1,"Какую группу крови имеет универсальный донор, чья кровь подходит всем?",первую,третью,вторую,четвёртую
2,Какому виду искусства посвящён московский музей имени Бахрушина?,театр,музыка,графика,кино
3,Кто стал самым молодым маршалом Советского Союза в истории СССР?,М.Н.Тухачевский,В.К.Блюхер,К.К.Рокоссовский,Г.К.Жуков
4,Кого в шутку можно назвать министром торговли Древней Греции?,Гермеса,Гефеста,Геспера,Гектора
5,Какая из этих африканских стран никогда не была колонизирована? ,Эфиопия,Египет,Гана,Сенегал
6,"Какая из индийских каст, судя по легенде, сделана из стоп Брахмы?",Шудры,Кшатрии,Вайшьи,Брахманы
7,"В каком произведении доктор Ватсон заключает, что «получил жену»?",«Знак четырёх»,«Этюд в багровых тонах»,«Скандал в Богемии»,«Союз рыжих»
8,В скольких городах России есть метро?,7,9,8,6
9,"Какая из этих пород уток является яичной, а не мясной? ",Индийские бегуны,Серые украинские,Черные белогрудые,Пекинские
