,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется корпус сухопутного самолета?,Фюзеляж,Капсула,Тело,Лонжерон
1,"Какая популярная группа исполнила песню ""Money, money, money""?",ABBA,Secret Service,Boney M,Queen
2,Кто изобрел первый киноаппарат?,Братья Люмьеры,Братья Каширины,Братья Поповы,Братья Гримм
3,"Продолжите фразу Генриха Гейне, немецкого поэта и публициста XIX века, произнесённую о своём детстве: «Яблочные пирожки, надо сказать, были тогда моей страстью, — теперь их сменили любовь, истина, свобода и ...»",Раковый суп,Добро,Справедливость,Красота
4,Сколько атомов кислорода содержится в молекуле глюкозы?,6,4,5,3
5,"Какая советская республика была полностью освобождена в ходе операции ""Багратион""?",Белоруссия,Украина,Молдавия,Грузия
6,Как называлась первая звуковая картина режиссера Рене Клера?,"""Под крышами Парижа""","""Антракт""","""Париж уснул""","""Миллион"""
7,У какого из перечисленных животных есть рога?,Вапити,Мусанг,Майконг,Онцилла
8,Разведчик Дмитрий Иосифович Кохановский (1914–1992) являлся единственным в истории Великой Отечественной войны кавалером:,Пяти орденов Славы,"Шести медалей ""За отвагу""","Трех медалей ""За боевые заслуги""",Шести орденов Красной Звезды
9,За какой клуб никогда не играл французский футболист Франк Рибери?,«Милан»,«Мец»,«Олимпик» (Марсель),«Бавария»
