,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого цвета ягоды брусники?,Красного,Синего,Чёрного,Зелёного
1,Что из этого относится к блюдам венгерской национальной кухни?,Гуляш,Люля-кебаб,Пицца,Щи
2,"Сколько транспортных судов из 35, входивших в состав конвоя PQ-17, добралось до Архангельска?",11,15,13,17
3,Какая из этих усадеб связана с именем Н. А. Некрасова?,Карабиха,Остафьево,Тарханы,Шахматово
4,Какая из этих аббревиатур не обозначает один из конкурсов в КВН?,ЧП,БРИЗ,КОП,СТЭМ
5,"Пруток из какого химически чистого металла при сгибании издаёт ""крик""?",Олово,Ванадий,Магний,Никель
6,Что Джордж Олдрич делает с вещами астронавтов перед полётом в космос?,нюхает,взвешивает,обрабатывает антисептиком,упаковывает
7,Какой считается парижская улица Рю-дю-Ша-ки-Пеш (Кота-Рыболова)?,Самой узкой,Самой длинной,Самой старинной,Самой густонаселенной
8,Кем был Фукидид?,историком,скульптором,вазописцем,оратором
9,"В чём заключается традиция мукоёси, к которой часто прибегают в Японии для гарантированного сохранения семейного бизнеса?",Усыновление,Государственное страхование,Аскеза,Жертвоприношение
