,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какими войсками командует адмирал?,ВМФ,ВВС,ПВО,ВДВ
1,"Как правильно пишется название островного государства в Юго-Восточной Азии, столицей которого является город Манила?",Филиппины,Филлипины,Филлиппины,Филипины
2,"Что гроссмейстер С. Тартаковер назвал ""трагикомедией шахмат""?",Пат,Цейтнот,Мат,Вечный шах
3,Кем является известный американец Дуэйн Ли Чепмен по прозвищу Пес?,Детектив,Гангстер,Охотник,Телохранитель
4,К какому классу относятся ручейники?,Насекомые,Рыбы,Ракообразные,Головоногие
5,На какую ноту настроена самая низкая струна скрипки?,Соль,Ля ,Ре,Ми
6,"«Григорьев — яркая индивидуальность, а ... не читал». Какая фамилия пропущена в цитате из романа В. Каверина «Два капитана»?",Диккенс,Бальзак,Мопассан,Шекспир
7,"Как звали знаменитого командира разведывательных отрядов Северного и Тихоокеанского флотов, которого немцы называли Полярный Лис?",Виктор Николаевич Леонов,Андрей Петрович Пшеничных,Александр Осипович Шабалин,Семён Михайлович Агафонов
8,В каком из перечисленных государств за поцелуй в общественном месте грозит тюремный срок или штраф в размере 100 тысяч долларов?,Индонезия,Вануату,Камбоджа,Филиппины
9,"Какой российский политик исполнил роль Президента России в фантастической комедии ""Звёздный ворс""?",Борис Немцов,Егор Гайдар,Григорий Явлинский,Владимир Жириновский
