,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой мультипликационный персонаж пел о том, что хорошими делами прославиться нельзя?",старуха Шапокляк,Баба-яга,Кощей Бессмертный,кот Леопольд
1,Какое изображение можно увидеть на карте джокер?,Шут с бубенчиками,Воин с алебардой,Король со скипетром,Банкир с сейфом
2,"Кто стал спутником жизни Наташи Ростовой из романа Льва Толстого ""Война и мир""?",Безухов,Болконский,Курагин,Денисов
3,"Каково максимальное число в отсчёте рефери, после которого фиксируется нокаут боксёра?",10,5,12,7
4,Динамовский клуб какого города не становился чемпионом СССР по футболу?,Рига,Минск,Киев,Москва
5,"Кому из великих футболистов довелось побывать в авиакатастрофе, выжить и впоследствии стать чемпионом мира?",Бобби Чарльтон,Альфредо ди Стефано,Диего Марадона,Франц Беккенбауэр
6,В традициях какой культуры сова символизировала слепоту?,Еврейской,Японской,Кельтской,Индусской
7,Какой фильм Э. Рязанова снят на основе городского анекдота?,Берегись автомобиля,Зигзаг удачи,Совершенно серьёзно,Старики-разбойники
8,У какого исполнителя в репертуаре нет песни «Money»?,Бони М,Майкл Джексон,Битлз,Пинк Флойд
9,"Какая песня Александра Розенбаума не звучит в фильме Леонида Квинихидзе ""Друг""?","""Вещая судьба""","""Ретро""","""Вальс-бостон""","""Нарисуйте мне дом"""
