,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как программисты часто называют различные компьютерные комплектующие?,Железо,Глина,Пластилин,Щебень
1,Что не упоминается в песне «Разноцветные ярмарки» в исполнении Валерия Леонтьева?,«Бабушкины сказки»,«Разноцветные пляски»,«Деревянные качели»,«Расписные карусели»
2,Какой марки был первый автомобиль Владимира Путина?,«Запорожец»,«Победа»,«Москвич»,«Волга»
3,У какого медведя подошвы лап покрыты шерстью?,У белого,У гималайского,У бурого,У очкового
4,"Какое прозвище у футболистов клуба ""Рома""?","""Волки""","""Львы""","""Гладиаторы""","""Акулы"""
5,"В каком из этих городов Италии находится ""Сад чудовищ""?",Бомарцо,Болонья,Мессина,Падуя
6,Какой из этих политиков имел прозвище «седой лис»?,Эдуард Шеварднадзе,Гейдар Алиев,Левон Тер-Петросян,Иосиф Сталин
7,На какого маршала Наполеон возложил вину за поражение при Ватерлоо?,Эммануэль Груши,Луи Бертье,Николя Сульт,Мишель Ней
8,Запасы какого металла в Турции составляют 25% общемирового?,Ртуть,Цинк,Медь,Железо
9,При каком китайском императоре конфуцианство стало официальной идеологией страны?,У-Ди,Лю Бан,Цинь Шихуанди,Ян Цзянь
