,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется главная артерия организма?,Аорта,Чревный ствол,Сонная артерия,Бедренная артерия
1,"Какая из этих валют - самая ""весомая""?",Английский фунт стерлингов,Российский рубль,Доллар США,Швейцарский франк
2,"Какую фамилию носит герой Николая Рыбникова в фильме Александра Зархи ""Высота""?",Пасечник,Бондарь,Рыбак,Кузнец
3,Какой из этих органов топографически ближе к позвоночнику?,Пищевод,Тимус,Трахея,Щитовидная железа
4,Какой язык имеет наиболее близкое родство с венгерским?,Финский,Датский,Шведский,Норвежский
5,"Кто из ребят начал разговор в стихотворении Михалкова ""А что у вас?""?",Боря,Толя,Николай,Вова
6,"В честь кого или чего был назван курорт Марциальные воды, учреждённый по указу Петра I?",Бога войны ,Первооткрывателя целебных источников,Богини здоровья,"Села, расположенного близ источника"
7,Кто из этих футболистов получал «Футболиста года» в СССР по версии еженедельника «Футбол» в 1978 и 1981 годах?,Шенгелия,Астаповский,Старухин,Черенков
8,Какой альтернативный вариант периодической таблицы химических элементов особенно популярен у физиков?,Левосторонняя система Жанета,Расширенная периодическая таблица элементов,Химическая Галактика Стюарта,Периодическая система Т. Бенфея
9,"Какой французский геодезист, путешествуя по джунглям Южной Америки, открыл для европейцев каучук и хинин?",Шарль Мари де ла Кондамин,Пьер Луи де Мопертюи,Николя Башелье,Франсуа Перье
