,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какую валюту следовало иметь, находясь в Нидерландах до введения евро?",Гульдены,Франки,Марки,Шиллинги
1,"Как называется род трав, разновидностью которого является кресс-салат и солнечный хрен?",Клоповник,Тараканник,Гнусовник,Клещевник
2,При каком российском монархе возник Государственный Музей Эрмитаж?,Екатерина II,Петр I,Петр III,Павел I
3,Кому обязана повиноваться вдова в Японии?,Старшему сыну,Никому,Отцу мужа,Младшему сыну
4,За что свинопас в сказке Андерсена потребовал у дочери императора сто поцелуев?,Трещотка,Соловей,Роза,Горшочек
5,Кто из чемпионов мира по шахматам возглавлял ФИДЕ?,Макс Эйве,Хосе-Рауль Капабланка,Александр Алехин,Василий Смыслов
6,Музыку какого композитора Андрей Тарковский использовал в фильме «Солярис»?,Бах,Гендель,Моцарт,Бетховен
7,Какие клеточные структуры имеют собственный геном?,Митохондрии,Рибосомы,Лизосомы,Аппарат Гольджи
8,Какого дерева нет в гороскопе друидов?,Ольха,Инжир,Береза,Жасмин
9,Кто впервые разработал модель альфа-спирали молекулы белка?,Полинг и Кори,Шванн и Шлейден,Уотсон и Крик,Бренстед и Лоури
