,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой предмет мебели стал символом ""обломовщины""?",Диван,Кушетка,Раскладушка,Тахта
1,Императриц с каким именем в России не было?,Светлана,Екатерина,Елизавета,Анна
2,В каком году советские войска одержали победу в Курской битве?,1943,1939,1952,1942
3,В каком энциклопедическом словаре НЕ найти значения слова «реституция»?,в музыкальном,в юридическом,в финансовом,в медицинском
4,Какой персонаж на вопрос Бендера: «Ваше политическое кредо?» ответил: «Всегда!»?,Полесов,Боур,Дьяков,Кислярский
5,Кто стал чемпионом мира в 1999 году в автогонках Формула-1?,Хаккинен,Ирвайн,Кулхард,Шумахер
6,Кто курировал строительство стадиона «Лужники» в Москве?,Екатерина Фурцева,Никита Хрущёв,Георгий Жуков,Михаил Суслов
7,Какого слова не было в словаре Эллочки-людоедки в романе Ильфа и Петрова «Двенадцать стульев»?,железно,мрак,парниша,хамите
8,"В каком произведении братьев Аркадия и Бориса Стругацких была упомянута система Каспаро-Карпова задолго до того, как миру стали известны шахматисты Каспаров и Карпов?","""Полдень, XXII век""","""Путь на Амальтею""","""Хищные вещи века""","""Жук в муравейнике"""
9,Какой персонаж Шекспира произнес «Не действует по принужденью милость»?,Порция,Бенедикт,Гамлет,Отелло
