,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое число является конечной целью при игре в блэкджек?,21,19,22,20
1,Что из этого - произведение братьев Стругацких?,"""Понедельник начинается в субботу""","""Прощай, Черный понедельник!""","""Доживем до понедельника""","""Понедельник - день тяжелый"""
2,"Какому персонажу книги Булгакова принадлежит фраза: «Может быть, Айседора Дункан в кабинете обедает, а в ванной режет кроликов. Может быть. Но я — не Айседора Дункан»?",Преображенский,Борменталь,Шариков,Швондер
3,Кто был отцом виконта де Бражелона?,Атос,Д&#39;Артаньян,Людовик XIII,Арамис
4,Как физиологи называют систему свертывания крови?,Гемостаз,Гомеостаз,Гемипарез,Гемопоэз
5,"В каком конструкторском бюро создали самолёт АНТ-25, на котором экипажи Чкалова и Громова достигли США?",Туполева,Антонова,Ильюшина,Лавочкина
6,Под чьим 100 % контролем с начала 2014 года находится американская автомобилестроительная компания «Chrysler»?,Fiat,Ford,Honda,Audi
7,Где впервые была введена древняя мера длины - стадий?,Вавилон,Египет,Рим,Греция
8,Что не является проявлением возникновения сердечной астмы?,Зуд,Холодный липкий пот,Резкая слабость,Пепельно-синяя кожа
9,"Чем питаются личинки мухи Helaeomyia petrolei, единственного вида насекомых, способного выживать в сырой нефти?","Мёртвыми насекомыми, попавшими в нефтяные лужи","Асфальтными смесями, распадающимися под действием ферментов кишечника","Толстым белковым слоем оболочки яиц, из которых они появились","Колониальными актиномицетами, обитающими на нефтяной плёнке"
