,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое море отделяет Италию от Хорватии?,Адриатическое,Эгейское,Средиземное,Итальянское
1,Кто из библейских персонажей побывал в чреве кита?,Иона,Илия,Авраам,Лот
2,Какого подвига не совершал Геракл?,убийство горгоны Медузы,похищение пояса Ипполиты,поимка керинейской лани,истребление стимфалийских птиц
3,Какое из этих составных слов пишется через дефис?,(Пол)апельсина,(Трёх)сторонний,(Велико)светский,(Старо)московский
4,Как называется финский парламент?,Эдускунта,Стортинг,Рийгикогу,Фолькетинг
5,Как в России поначалу назывался паровоз?,Пароход,Огненная машина,Чернодым,Конножелезка
6,Какой из этих двунадесятых праздников приходится на весну?,Благовещение богородицы,Сретение,Преображение,Рождество богородицы
7,"В официальном названии какого государства присутствует слово ""многонациональное""?",Боливия,Гайана,Венесуэла,Гондурас
8,С каким из блюд русской кухни Чехов сравнивал нестерпимую суету своей жизни?,Окрошка,Винегрет,Щи,Солянка
9,"Кому Пушкин посвятил стихи «Ты негой волновала кровь, Ты воспаляла в ней любовь И пламя ревности жестокой»?",Амалии Ризнич,Евдокии Голицыной,Анне Олениной,Елизавете Воронцовой
