,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется работник радио и телевидения, читающий текст?",Диктор,Динозавр,Диктофон,Диктатор
1,"Кто написал рассказ ""Хирургия""?",А. П. Чехов ,В. М. Гаршин,Л. Н. Толстой,М. Ю. Лермонтов
2,"В какой песне упоминается Тихий океан, тайга и тундра?",«Я шагаю по Москве»,«За туманом»,«Вдоль по Питерской»,«Айсберг»
3,Какой район Лондона имеет собственную полицию и лорд-мэра?,Сити,Вестминстер,Брент,Ричмонд
4,"Номера с чьим участием, по мнению Эльдара Рязанова, должны быть исключены из репертуара современного цирка?",Дрессированных животных,Клоунов,Иллюзионистов,Воздушных гимнастов
5,"Закончите афоризм из китайского канонического текста «Слова Ванталы»: «Слабого бьют, как получится, сильного — ...».",Только насмерть,Ниже пояса,Вчетвером,Когда отвернется
6,Какому учёному принадлежит изобретение рельефно-точечного шрифта для письма и чтения слепых?,Луи Брайль,Тимоти Брайт,Кингели Рид,Исаак Питкан
7,Кого Фамусов из комедии Грибоедова «Горе от ума» называл «вельможи в случае»?,Фаворитов,Купцов,Актёров,Писателей
8,Какому гонщику Формулы-1 принадлежит рекорд трассы в Абу-Даби?,Себастьян Феттель,Даниель Риккардо,Кими Райкконен,Фернандо Алонсо
9,Кто основал 1250 лет назад во франкском государстве династию Каролингов?,Пипин Короткий,Хлодвиг I,Карл Мартелл,Карл Великий
