,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Где находятся сусеки, о которых упоминается в сказке ""Колобок""?",в амбаре,в лесу,в тридевятом царстве,в огороде
1,"Кто первым ""изобрёл"" бумагу?",Осы,Пчелы,Птицы,Обезьяны
2,Какая из этих императриц была племянницей Петра I?,Анна I Иоанновна,Екатерина II,Елизавета,Екатерина I
3,Кто из этих слуг мушкетеров служил Портосу?,Мушкетон,Планше,Базен,Гримо
4,"Что нёс Остап Бендер, впервые появившись в Старгороде и на страницах романа «Двенадцать стульев»?",астролябию,том энциклопедии,штиблеты,пишущую машинку
5,От флага какой страны флаг Бахрейна отличается лишь цветом?,Катар,Лесото,Габон,Кувейт
6,Как называется российская тяжёлая огнемётная система (ТОС) залпового огня?,Буратино,Арлекин,Дуремар,Карабас-Барабас
7,Какой пролив расположен между островом Сицилия и материком?,Мессинский,Сицилийский,Отранто,Бонифачо
8,"От звуков каких музыкальных инструментов, согласно преданию, пали стены древнего города Иерихон?",Труб,Барабанов,Скрипок,Арф
9,Какой несуществующий режиссёр указан в титрах более чем 80 голливудских фильмов?,Алан Смити,Поль Сваровски,Джон Доу,Ричард Тодески
