,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какое из этих слов означает то же, что и коврига?",Каравай,Буханка,Горбушка,Батон
1,"Какие цвета использует в своей символике футбольный клуб ""Динамо""?",Голубой и белый,Белый и красный,Желтый и зеленый,Красный и синий
2,В какой стране были впервые разработаны основные параметры Международной системы измерений (СИ)?,Франция,Италия,Швеция,Великобритания
3,Какая из этих монет не являлась испанской?,Йена,Реал,Мараведи,Эскудо
4,Какие артерии снабжают кровью сердце?,Коронарные,Коллинеарные,Капиллярные,Катаральные
5,"Кто автор музыки, звучащей в телесериале «Мастер и Маргарита» режиссера В. Бортко?",Игорь Корнелюк,Олег Каравайчук,Альфред Шнитке,Олег Иванов
6,Как назывались первые русские монеты?,Серебреники,Гроши,Копейки,Гривны
7,Под каким псевдонимом известен выдающийся мастер комического жанра Габриэль-Максимилиан Лёвьель?,Макс Линдер,Бастер Китон,Андре Дид,Гарольд Ллойд
8,"Кому посвящён документальный фильм  ""Больше, чем золото""?",Волейболистам,Фигуристам,Хоккеистам,Биатлонистам
9,Что символизирует Меч Эдуарда Исповедника (Curtana) при коронации британских монархов?,Милосердие,Миролюбие,Духовное правосудие,Мирское правосудие
