,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что устраивали средневековые рыцари для выявления лучшего из лучших?,турнир,викторину,спартакиаду,конкурс красоты
1,Что регулируют у автомобиля при прохождении технического обслуживания?,сход-развал,сброс-разброс,слив-отход,съезд-разгон
2,Кто совершил второе кругосветное путешествие?,Фрэнсис Дрейк,Томас Кавендиш,Фернан Магеллан,Иван Крузенштерн
3,"Флаг какого государства получится, если нижнюю полосу на флаге в России переместить наверх?",Нидерланды,Франция,Венгрия,Греция
4,Кто из куриных является перелётной птицей?,Перепел,Фазан,Павлин,Индейка
5,Кто или что украшает верхушку шпиля Петропавловского собора в Петербурге?,ангел,кораблик,двуглавый орёл,флаг
6,Какое растение помогало Али-Бабе открывать пещеру с сокровищами?,Кунжут,Мандрагора,Папоротник,Разрыв-трава
7,Из какой страны группе The Beatles пришлось уезжать под угрозами из-за недоразумения с правительством?,Филиппины,Австралия,Швеция,Япония
8,На территории какой провинции появились первые поселенцы Канады?,Юкон,Британская Колумбия,Остров Принца Эдуарда,Саскачеван
9,Какой французский генерал имел получасовую встречу с М. И. Кутузовым в Тарутино с целью передать императору России просьбу о мире?,Жак Лористон,Жером Бонапарт,Никола Удино,Жак Макдональд
