,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,У кого из хоккеистов самый большой шкаф в раздевалке?,у вратаря,у защитника,у нападающего,у капитана команды
1,На каких теннисных кортах проводится Уимблдонский турнир?,На травяных,На синтетических,На асфальтовых,На грунтовых
2,В каком из этих балетов две главные партии обычно танцует одна балерина?,"""Лебединое озеро""","""Раймонда""","""Жизель""","""Щелкунчик"""
3,На какие административно-территориальные единицы разделена Япония?,Префектуры,Штаты,Провинции,Края
4,Под каким номером выступали на футбольных полях великие Пеле и Марадона?,10,7,8,9
5,На каком самосвале возил по Москве шофёр Хачикян лётчика Мизандари в фильме «Мимино»?,КрАЗ,КамАЗ,МАЗ,БелАЗ
6,Какое из этих слов является фамилией знаменитого чешского художника?,Муха,Пчела,Комар,Оса
7,Для какого певческого голоса написана партия Отелло в одноимённой опере Дж. Верди?,Тенор,Контральто,Бас,Баритон
8,Из пистолета какой марки была убита Лариса Груздева в фильме «Место встречи изменить нельзя»?,«Баярд»,«Люгер»,«Беретта»,«Браунинг»
9,Какой из этих музыкальных инструментов нельзя назвать хордофоном?,Кахон,Кобыз,Кобза,Комуз
