,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какое оружие использует черепашка-ниндзя Леонардо, получивший свое имя в честь великого учёного?",Две катаны,Бластер,Арбалет,Шестизарядный револьвер
1,Как называется самая большая федеральная земля в Германии?,Бавария,Нидерзахсен,Бранденбург,Хессен
2,Где вскоре после окончания Второй мировой войны состоялся знаменитый судебный процесс?,Нюрнберг,Дрезден,Постдам,Бремен
3,Какие цветы любил булгаковский Мастер?,Розы,Маргаритки,Незабудки,Сирень
4,Кто руководит Московским Государственным Театром «У Никитских Ворот»?,Марк Розовский,Александр Ширвиндт,Марк Захаров,Геннадий Хазанов
5,Какая птица прилетает с зимовки в среднюю полосу России позднее остальных?,Иволга,Грач,Скворец,Соловей
6,Самолет какой американской авиакомпании был взорван в небе над Шотландией в 1988 году?,«Pan American»,«Delta»,«Trans World International»,«American Airlines»
7,Какой чин статского чиновника соответствовал званию полковника Русской Императорской Армии?,Коллежский советник,Надворный советник,Титулярный советник,Статский советник
8,Автором какой песни был Иван Петрович Ларионов?,«Калинка-малинка»,«Окрасился месяц багрянцем»,«Степь да степь»,"«Ах, вы сени, мои сени»"
9,На гербе какого из этих районов Москвы нет изображения птицы?,Крылатское,Отрадное,Свиблово,Якиманка
