,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую упряжку Н. В. Гоголь сравнивал с птицей?,Тройка,Восьмерик,Четверня,Шестерик
1,Что из этого относится к рубящему холодному оружию?,Ятаган,Арбалет,Кистень,Рапира
2,В клетках каких организмов отсутствует ядро?,Бактерии,Грибы,Животные,Растения
3,Во время какого путешествия Христофор Колумб открыл остров Кубу?,Первого,Третьего,Второго,Четвертого
4,В какой году произошло известное разграбление Константинополя крестоносцами?,1204,1380,1415,1453
5,Какой самый большой город в Африке?,Каир,Йоханнесбург,Алжир,Тунис
6,Какое название имела операция советских войск по прорыву блокады Ленинграда в январе-апреле 1943 года?,«Искра»,«Молния»,«Вспышка»,«Северное сияние»
7,Какой из этих японских островов не принадлежит к числу четырех самых больших?,Окинава,Кюсю,Сикоку,Хонсю
8,Братом какого русского правителя был Иван V?,Петр I,Алексей Михайлович,Николай I,Павел I
9,Кто из перечисленных начал службу пажом при Екатерине II?,А. Н. Радищев,Д. И. Фонвизин,Н. М. Карамзин,Г. Р. Державин
