,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каком месяце происходит действие балета Чайковского «Щелкунчик»?,Декабрь,Январь,Апрель,Март
1,"Что, по мнению почтальона Печкина, является главным украшением новогоднего стола?",Телевизор,Торт,Елка,Шампанское
2,"Как называют блюдо английской кухни, которое готовится из свиной крови, жира, овса, ячменя и набора специй?",«Черный пудинг»,«Голубое сало»,«Пугливый студень»,«Ирландский шпик»
3,В каком канадском городе находится самая высокая телебашня?,Торонто,Оттава,Ванкувер,Монреаль
4,"Как называется израильский баскетбольный клуб, один из сильнейших в Евролиге?","""Маккаби""","""Бейтар""","""Хапоэль""","""Ирони"""
5,Какая династия пришла к власти в Англии в результате войны Алой и Белой роз?,Тюдоры,Оранжская династия,Стюарты,Плантагенеты
6,Где находится хребет Удокан?,Якутия,Тыва,Бурятия,Иркутская область
7,Какой из этих древнегреческих героев был сыном Зевса?,Сарпедон,Ясон,Ахилл,Тесей
8,У какой из этих планет Солнечной системы средние солнечные сутки короче?,Юпитер,Марс,Венера,Нептун
9,Какой вулкан является самым высоким вулканом в мире?,Охос-дель-Саладо,Льюльяйльяко,Килиманджаро,Мауна-Лоа
