,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,О чем думает бычок у Агнии Барто?,Сейчас я упаду,Сейчас я спать пойду,Сейчас еду найду,Сейчас с ума сойду
1,"Как называется нестройное, напряженное звучание тонов в музыке?",Диссонанс,Консонанс,Ассонанс,Резонанс
2,Какую крупу добавляют в итальянский яичный суп страчателла?,Манку,Булгур,Перловку,Кускус
3,Какая из этих опер написана не П. И. Чайковским?,«Галька»,«Орлеанская дева»,«Чародейка»,«Иоланта»
4,Какой из этих химических элементов был открыт в России?,Рутений,Самарий,Родий,Тулий
5,Как медики называют воспаление маточных труб?,Сальпингит,Эпидидимит,Оофорит,Глоссит
6,Флаг какого из этих государств содержит два цвета — красный и белый?,Турция,Тувалу,Тунис,Туркмения
7,"Сколько томов включает в себя главный труд Карла Маркса — ""Капитал""?",4,3,1,2
8,На автомобилях какой компании специализируется тюнинг-ателье Brabus?,Daimler AG,BMW AG,VW Group,Porsche AG
9,"Действие какого рассказа из цикла ""Марсианские хроники"" Рэя Брэдбери происходит не на Марсе, а на Земле?","""Будет ласковый дождь""","""Земляне""","""Летняя ночь""","""Мёртвый сезон"""
