,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто в своей профессии не использует термин ""нота""?",Столяр,Дипломат,Парфюмер,Музыкант
1,Что фотографы подразумевают под дыркой?,Диафрагму,Дефект камеры,Перфорацию пленки,Бездарность
2,Какой из этих плодов растет на пальме?,Финик,Ананас,Инжир,Банан
3,Как звали мать Александра Македонского?,Олимпиада,Киприда,Кариатида,Спартакиада
4,Гражданином какой страны был композитор Барток?,Венгрия,Австрия,Германия,Румыния
5,Как звали отца Ганнибала?,Гамилькар,Гасдрубал,Ганнибал старший,Магон
6,"Каким стилем начинают спортсмены, соревнующиеся в комплексном плавании?",Баттерфляй,Кроль,Брасс,Кроль на спине
7,Сколько зрачков в каждом глазу было у Кухулина — героя кельтского эпоса?,Семь,Четыре,Девять,Два
8,"Какой ингредиент отсутствует в десерте «Русская шарлотка», который подают во французских кафе?",Яблоки,Взбитые сливки,Ягоды,Печенье
9,Кто из иностранных футболистов первым сыграл в российской Премьер-лиге 250 матчей?,Элвер Рахимич,Веллитон,Роман Березовский,Мигель Данни
