,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой музыкальный инструмент существует на самом деле?,«Тростниковая флейта»,«Камышовый баян»,«Папирусный барабан»,«Осоковый контрабас»
1,Где происходит действие пьесы Горького «На дне»?,в ночлежке,в шахте,в подводной лодке,в баре
2,Как называется восточный прохладительный напиток из фруктовых соков?,Шербет,Шамот,Джулеп,Парфе
3,Какой клуб имеет больше побед в Кубке России по футболу?,ЦСКА,«Зенит»,«Динамо»,«Спартак»
4,Как называют виноделы испаряющуюся часть напитка в процессе выдержки в бочках вина?,Доля ангелов,Доля апостолов,Доля жрецов,Доля пророков
5,"Какой евангелист поведал о заповеди: ""Не судите, да не судимы будете!""?",Матфей,Иоанн,Марк,Лука
6,"Как зовут самую молодую лауреатку ""Оскара"" за весь период существования премии?",Татум О'Нил,Изабель Аджани,Кейт Уинслет,Марион Котийяр
7,"Разгульность, разухабистость, широта, веселье, хлебосольство, удаль — к картине ""Масленица"" какого русского художника подходят эти слова?",Борис Кустодиев,Семён Кожин,Валентин Белых,Пётр Грузинский
8,Какой художник разорился и умер в бедности из-за разрушения Вандомской колонны во время Парижской коммуны?,Гюстав Курбе,Камиль Писсарро,Теодор Руссо,Эжен Делакруа
9,"Как звали жену Аввакума Петрова, которую сам раскольник в «Житии протопопа Аввакума» называет по отчеству?",Анастасия Марковна,Прасковья Осиповна,Агриппина Ниловна,Пелагия Власьевна
