,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что повышается в крови  у больного сахарным диабетом?,Глюкоза,Крахмал,Гемоглобин,Сахар
1,Какое из этих морей объединяет остальные перечисленные?,Средиземное,Тирренское,Эгейское,Адриатическое
2,Какая мышца в теле человека самая крупная?,Ягодичная,Грудная,Дельтовидная,Икроножная
3,"Какая из этих команд собаке, означает ""смирно""?",Тубо!,Апорт!,Фас!,Куш!
4,Как назывался первый советский реактивный межконтинентальный пассажирский самолет?,ИЛ-62,ТУ-154,ИЛ-18,ТУ-134
5,Какую империю покорил Александр Македонский?,Персидскую,Ассирийскую,Римскую,Понтийскую
6,Какая самая низкая температура воздуха на Земле за всю историю была зафиксирована в Антарктиде?,"-89,2","-104,5","-78,3","-112,8"
7,Кто забросил первую шайбу в первом матче первой хоккейной суперсерии СССР — Канада?,Фил Эспозито,Бобби Халл,Валерий Харламов,Александр Якушев
8,"Кого считают отцом китайской историографии, «китайским Геродотом»?",Сыма Цянь,Чжугэ Лян,Лао Цзы,Конфуций
9,"Кем, согласно древнегреческой мифологии, Электра приходилась Оресту?",Сестра,Мать,Дочь,Жена
