,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется технический элемент игры в волейбол, применяемый для противодействия атакующим ударам соперника?",Блокирование,Окружение,Оцепление,Торпедирование
1,Как называлась одна из команд Высшей лиги КВН?,«4 татарина»,«7 осетин»,«8 каракалпаков»,«3 чеченца»
2,"Как в средневековой Руси называлось письменное долговое обязательство, ставящее заемщика в личную и имущественную зависимость от заимодавца?",Кабала,Тягло,Вексель,Барщина
3,Что названо не в честь английской королевы Виктории?,игра викторина,цветок виктория-регия,водопад Виктория,театр «Олд Вик»
4,Какой композитор не сочинил ни одной симфонии?,Мусоргский,Чайковский,Римский-Корсаков,Бородин
5,По какой шкале отсчитывается термодинамическая температура?,Кельвина,Делиля,Ранкина,Цельсия
6,Что такое аллеманда?,Танец,Архитектурный термин,Кулинарное блюдо,Дерево
7,"На стихи какого советского поэта, участника Великой Отечественной войны, написаны песни к фильмам ""Максим Перепелица"" и ""Укротительница тигров""?",Михаила Дудина,Николая Доризо,Юлии Друниной,Евгения Долматовского
8,"Где расположены гробницы Васко да Гамы, Камоэнса и Фернандо Пессоа, а также Морской и археологический музеи Португалии?",В монастыре Жеронимуш,В башне-крепости Торри-ди-Белен,В университете Коимбры,В монастыре Конвенту-де-Кришту
9,"В какой европейской стране сформировалась порода лошадей под названием ""Цыганская упряжная""?",Ирландия,Румыния,Швейцария,Франция
