,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Сколько человек претендовали на сундук мертвеца и бутылку рома в известной пиратской песне?,15,42,23,31
1,Какое животное изображено на эмблеме операционной системы Linux?,Пингвин,Гепард,Тигр,Медведь
2,Кто получил наибольшее количество статуэток «Оскар»?,Уолт Дисней,Джек Николсон,Кейт Бланшетт,Мэрил Стрип
3,Как называется теннисный удар по диагонали?,Кросс,Слайс,Форхэнд,Топспин
4,Какое масло французы называют прованским?,Оливковое,Кукурузное,Подсолнечное,Сливочное
5,"Кем была Герой Советского Союза Нина Онилова, защищавшая Севастополь в 1942 году?",Пулемётчица,Санитарка,Разведчица,Связистка
6,Какие из этих сказочных и мифологических персонажей жили не в воде?,Дриады,Наяды,Ундины,Русалки
7,Кто из них не был македонским царём?,Эакид,Лисимах,Алкет,Персей
8,"Кто автор слов: «Русское государство обладает тем преимуществом перед другими, что оно управляется непосредственно самим Богом, иначе невозможно понять, как оно существует»?",Х. А. Миних,П. И. Ягужинский,Ф. Я. Лефорт,А. Д. Меншиков
9,К каким органическим соединениям относится сфингозин?,аминоспирт,фосфолипид,цереброзид,галактан
