,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Чем профессионально занимается пиротехник?,запуском фейерверков,изготовлением пирог,историей пиратов,организацией пиров
1,Какая характеристика осетрины возмутила Воланда в разговоре с буфетчиком театра Варьете?,Свежесть,Количество,Цена,Мягкость
2,Какой из этих праздников отмечают в Китае?,Праздник фонарей,День инженерных войск Украины,Белый день,День зелени
3,"Как назывался корабль, на котором Ф. Ф. Беллинсгаузен совершил свое первое кругосветное путешествие?","""Надежда""","""Вера""","""Счастье""","""Любовь"""
4,В какой номинации фильм «В джазе только девушки» («Некоторые любят погорячее») был удостоен премии «Оскар» в 1960 г.?,Лучший дизайн костюмов,Лучшая музыка,Лучшая мужская роль,Лучшая женская роль
5,Кем писателю Чехову приходилась Ольга Леонардовна Книппер-Чехова?,Женой,Племянницей,Тёщей,Матерью
6,На территории какой страны было впервые использовано в военных целях химическое оружие?,Бельгия,Франция,Вьетнам,Корея
7,Кто из этих выдающихся литераторов прошлого родился раньше?,Данте Алигьери,Томмазо Кампанелла,Франческо Петрарка,Джованни Боккаччо
8,Какой из этих богов Олимпа был младшим по рождению?,Зевс,Посейдон,Гера,Аид
9,В каком году был основан современный Мехико?,1521,1789,1836,1325
