,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая из этих шахматных фигур участвует в рокировке?,Король,Пешка,Слон,Ферзь
1,Что предлагал делать поэт Николай Некрасов?,"Сеять разумное, доброе, вечное",Сеять панику,Сеять муку,Сеять озимые
2,Какой язык является официальным в канадской провинции Квебек?,Французский,Английский,Испанский,Немецкий
3,Какого цвета кожа белого медведя?,Черного,Розового,Белого,Желтого
4,"Что Пётр I дозволил лишь боярину Стрешневу и князю Черкасскому, а другой знати — нет?",Носить бороду,Не снимать при нём шапку,"Сидеть, когда он стоял",Не платить налоги
5,"В каком из этих городов советские футболисты получили ""олимпийское золото""?",Сеул,Лос-Анджелес,Атланта,Барселона
6,"?Вальс какого композитора стал впоследствии песенкой ""Жил был у бабушки серенький козлик...""?",Моцарт,Брамс,Штраус,Шопен
7,Кто был изображен на банкноте в 25 рублей образца 1909 года?,Александр III,Екатерина II,Петр I,Николай II
8,"С какой буквы начинаются слова, опубликованные в 16 томе последнего издания Большой Советской Энциклопедии?",М,П,Н,О
9,Какая опера в фильме «Сибирский цирюльник» была поставлена в исполнении юнкеров?,«Свадьба Фигаро»,«Севильский цирюльник»,«Дон-Жуан»,«Каменный гость»
