,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кого в известном фильме закопал Джавдет, а выкопал товарищ Сухов?",Саида,Петруху,Гюльчатай,Абдуллу
1,Как называется фильм Александра Алова и Владимира Наумова?,"""Бег""","""Побег""","""Кросс""","""Ходьба"""
2,Какую фамилию носил известный русский поэт-футурист?,Кручёных,Перчёных,Верчёных,Копчёных
3,Как называются два самых больших острова Новой Зеландии?,Северный и Южный,Равнинный и Горный,Западный и Восточный,Большой и Малый
4,Какой поэт написал: «Лицом к лицу Лица не увидать. Большое видится на расстояньи» ?,С. Есенин,О. Мандельштам,В. Маяковский,Н. Гумилёв
5,"Какой из этих притоков длиннее реки, в которую он впадает?",Иртыш,Ангара,Нижняя Тунгуска,Кама
6,За дуэль с кем Лермонтова второй раз сослали на Кавказ?,Де Барантом,Дантесом,Д&#39;Англезом,Мартыновым
7,Аборигены какого острова/архипелага называют его Ых-миф?,Сахалин,Ольхон,Новая Земля,Северная Земля
8,"Какой народ, согласно балладе Роберта Л. Стивенсона, являлся единственным обладателем тайны изготовления хмельного напитка из вереска?",Пикты,Бритты,Фризы,Саксы
9,"С чем или кем сравнил имя Атоса комиссар Бастилии, когда мушкетера по ошибке арестовали вместо д'Артаньяна?",С горой,С псом,С сыром,С аркебузой
