,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Сколько пешек находится на шахматной доске перед началом матча?,16,10,8,12
1,"Как называется продолжение фильма ""Матрица""?","""Матрица: Перезагрузка""","""Матрица: Дозаправка""","""Матрица: Перезарядка""","""Матрица: Перестройка"""
2,На какой формат изображения перешёл с 1 июня 2011 года Первый канал российского телевидения?,16:9,4:3,8:7,9:12
3,Какой роман Александра Дюма заканчивается словами «Ждать и надеяться!»?,«Граф Монте-Кристо»,«Три мушкетёра»,«Графиня де Монсоро»,«Королева Марго»
4,С каких слов начинается роман в стихах «Евгений Онегин»?,«Не мысля гордый свет…»,"«Скажи-ка, дядя…»",«Мой дядя самых честных…»,"«Для вас, души моей…»"
5,"Как называется единица, которой древние римляне измеряли длину, емкость, вес и даже размер наследства?",Унция,Стадий,Гран,Асс
6,Как называется музей-усадьба И. Е. Репина близ Санкт-Петербурга?,"""Пенаты""","""Куоккала""","""Шахматово""","""Тарханы"""
7,Как называется самая первая из дошедших до наших дней фотография?,Вид из окна,Накрытый стол,Гостиная комната,Вокзал Сен-Лазар
8,"В какой стране организовал госпиталь великий гуманист, лауреат Нобелевской премии мира Альберт Швейцер?",Габон,Камерун,Кения,Уганда
9,"Как в России называлась персидская серебряная монета в 4 абаза, ходившая на Кавказе во времена Лермонтова?",Восьмигривенный,Лобанчик,Арапчик,Полуполтина
