,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется одно из известных произведений Николая Алексеевича Некрасова?,"""Русские женщины""","""Воины добра""","""Русские витязи""","""Женская доля"""
1,О каком времени написал сказку Евгений Шварц?,О потерянном,Об остановленном,О будущем,О зимнем-летнем
2,Какой российский город празднует наступление Нового года позднее других?,Калининград,Москва,Новосибирск,Хабаровск
3,В каком отделе позвоночника человека позвонки являются неподвижными?,В крестцовом,В грудном,В поясничном,В шейном
4,В состав какого региона РФ входит Корякский автономный округ?,Камчатский край,Приморский край,Красноярский край,Забайкальский край
5,На каком языке сочинял стихи Расул Гамзатов?,На аварском,На лезгинском,На лакском,На даргинском
6,Возле какого города на Эльбе встретились советские и американские войска 25 апреля 1945 года?,Торгау,Виттенберг,Дрезден,Магдебург
7,Кто из перечисленных спортсменов завоевал меньшее количество золотых олимпийских медалей по легкой атлетике?,Рей Юри,Пааво Нурми,Усэйн Болт,Карл Льюис
8,"Кто является автором картины ""Пасечник"" (""Старик на пчельнике""), выставленной в Третьяковской галерее?",Иван Крамской,Михаил Нестеров,Борис Кустодиев,Илья Репин
9,"Кто автор цитаты: ""Самый опасный человек тот, у кого нет эмоций""?",Фрэнк Герберт,Терри Пратчетт,Айзек Азимов,Герберт Уэллс
