,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется сказка Маршака?,«Кошкин дом»,«Мышкина нора»,«Собачья конура»,«Ёшкин кот»
1,Чем оборудованы болиды «Формулы-1»?,антикрылом,антирадаром,антивирусом,антистатиком
2,Блюдом какой кухни являются суши?,Японской,Итальянской,Русской,Французской
3,Что в дословном переводе с итальянского означает слово «казино»?,Домик,Азарт,Деньги,Игра
4,Какой штат США является самым населенным?,Калифорния,Нью-Йорк,Иллинойс,Техас
5,"Почему, по одной из версий, озеро на Дальнем Востоке названо именем Джека Лондона?","На берегу нашли книгу Джека Лондона ""Мартин Иден""",Джек Лондон 4 года прожил в России на берегу этого озера,Это озеро открыл Джек Лондон во время путешествия в Россию,Джек Лондон описал его точное расположение в одном из своих романов
6,"Что Андрей Макаревич в своей песне назвал «тёмной рекой, длиной на века»?",Ночь,Ложь,Космос,Месть
7,Какой штат США был раньше независимой республикой?,Техас,Калифорния,Вашингтон,Орегон
8,Какой рекорд принадлежит капралу британского полка Дворцовой кавалерии Крейгу Харрисону?,Произвел самый дальний смертельный снайперский выстрел,Имел наибольший стаж водителя-механика танка в войсках НАТО,Простоял 48 часов без смены в карауле у ворот Букингемского дворца,Четыре года подряд побеждал на престижных скачках в Аскоте
9,"Как в соционике характеризуется социотип ""Джек Лондон""?",Логико-интуитивный экстраверт,Сенсорно-этический интроверт,Интуитивно-этический экстраверт,Логико-сенсорный интроверт
