,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой конь ""не выдержит двоих""?",Боливар,Буцефал,Пегас,Росинант
1,В какой части тела находится конъюнктива?,Глаз,Ухо,Лёгкие,Сердце
2,Какая река впадает в Мертвое море?,Иордан,Эйн-Геди,Иерихон,Кумран
3,Каким лечебным действием обладают препараты на основе пустырника?,Успокаивающие,Болеутоляющие,Тонизирующие,Жаропонижающие
4,Какой регион России имеет самые низкие показатели естественного прироста населения по данным за 2013 год?,Центральный округ,Республика Коми,Краснодарский край,Челябинская область
5,Какой советский спортсмен в 60-е годы три раза подряд признавался лучшим спортсменом мира?,Валерий Брумель,Юрий Власов,Лев Яшин,Михаил Ботвинник
6,"Какая киностудия сняла мультфильм ""Масленица""?",Арменфильм,Рижская киностудия,Союзмультфильм,Киевнаучфильм
7,На какой реке стоит город Зима?,Ока,Дон,Енисей,Амур
8,Что такое деберц?,Карточная игра,Венгерский свадебный наряд,Единица измерения давления,Деталь ткацкого станка
9,"В каком регионе России находится посёлок Балканы, названный в честь русских побед на Балканском полуострове?",Челябинской области,Республике Адыгея,Ставропольском крае,Ростовской области
