,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что моряки измеряют узлами?,Скорость,Расстояние,Глубину,Время
1,Какая из этих собак первой побывала в космосе?,Лайка,Жучка,Белка,Стрелка
2,Героиню какого произведения А. С. Пушкина звали Земфирой?,"""Цыганы""","""Пир во время чумы""","""Кавказский пленник""","""Бахчисарайский фонтан"""
3,Какое название имеет годовщина в 13 лет совместного брака?,Кружевная,Деревянная,Фаянсовая,Стеклянная
4,"Как называется научная станция, расположенная на Южном полюсе?",Амундсен-Скотт,Беллинсгаузен,Прогресс,Ленинградская 
5,Какого из этих элементов в земной коре меньше?,Азот,Кремний,Железо,Сера
6,Что из этого не оружие?,Фенрир,Мьелнир,Экскалибур,Гунгнир
7,"Кто из поэтов-фронтовиков написал эти строки: ""Кто говорит, что на войне не страшно, / Тот ничего не знает о войне""?",Юлия Друнина,Алексей Сурков,Константин Симонов,Соргей Островой
8,Где находится самая высокая точка Москвы?,В Тёплом стане,В Тропарёво,На Воробьёвых горах,На Поклонной горе
9,Денежной единицей какой страны является гуарани?,Парагвая,Эквадора,Суринама,Южной Георгии
