,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Каким словом обозначается прожиточный минимум потребителя?,Корзина,Котомка,Коробка,Сума
1,О каком месте говорил Пушкин: «Там колыбель моего Онегина»?,Крым,Камчатка,Чукотка,Сахалин
2,"Что обозначает футбольный термин ""судья указал на точку""?",Пенальти,Свободный удар,Штрафной удар,Угловой удар
3,Какой была профессия героя Леонида Филатова в кинофильме «Экипаж»?,Бортинженер,Штурман,Бортмеханик,Бортпроводник
4,Кто стал первым российским лауреатом Нобелевской премии?,Иван Павлов,Борис Пастернак,Лев Ландау,Илья Мечников
5,Какая российская теннисистка первой одержала победу на турнире Большого Шлема в одиночном разряде?,Анастасия Мыскина,Анна Курникова,Мария Шарапова,Ольга Морозова
6,Откуда началось нашествие гуннов на Европу?,Приуралье,Монголия,Низовья Волги,Забайкалье
7,Какая страна Африки первая обрела независимость после периода колонизации?,Либерия,Мозамбик,Эфиопия,Гвинея
8,Какой металл при нормальных условиях имеет наибольшую плотность?,Осмий,Ртуть,Уран,Платина
9,Картина какого художника вдохновила Оскара Уайльда на написание сказки «День рождения инфанты»?,Диего Веласкеса,Франсиско Гойи,Бартоломео Мурильо,Хусепе Риберы
