,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется деревня, в которой из-за отсутствия ""Фэйри"" вечные проблемы с мытьем посуды?",Виллабаджо,Виллариба,Простоквашино,Гадюкино
1,"Какую птицу можно ""найти"" в радуге?",Фазан,Утка,Страус,Гусь
2,"Как в песне, исполняемой Николаем Басковым, названа шарманка?",Чужестранка,Меломанка,Куртизанка,Битломанка
3,Какой из этих городов расположен ближе всего к Москве?,Реутов,Раменское,Можайск,Истра
4,Какая птица выводит птенцов зимой?,Клест,Сойка,Дятел,Пищуха
5," Как называется  малотоннажный автомобиль нового поколения, выпускаемый Горьковским автозаводом с апреля 2013 года?", Газель NEXT, Газель REAL , Газель GOOD,  Газель NEW
6,В какой из перечисленных стран принято наибольшее число официальных языков?,Перу,Афганистан,Финляндия,Канада
7,"Какой писатель был уверен, что: «Женщина любит победу над мужчиной, который принадлежит другой»?",Оноре де Бальзак,Бернард Шоу,Виктор Гюго,Эрнест Хемингуэй
8,В какой битве польские гусары в результате 8–10 атак разгромили русско-шведское войско князя Дмитрия Шуйского и Якоба Делагарди?,Битва при Клушине,Московская битва,Битва при Кирхгольме,Осада Смоленска
9,"Какой видеоблогер вместе с известным самобытным блогером-рэпером Даниилом Кашиным пел, что ""смысл жизни — мемы, мемы""?",Руслан Тушенцов,Юлий Онешко,Юрий Хованский,Кузьма Гридин
