,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"В кого превращался анимаг Сириус Блэк, крёстный отец Гарри Поттера?",В чёрного пса,В розовую свинью,В полосатую кошку,В белого кролика
1,Какую группу крови ранее считали универсальной для переливания?,Первая,Третья,Вторая,Четвёртая
2,В каком российском городе не проходили матчи финального этапа чемпионата мира по футболу 2018 года?,Саратов,Самара,Санкт-Петербург,Саранск
3,"Какой известный композитор написал ""Рапсодию в блюзовых тонах""?",Гершвин,Чайковский,Гайдн,Рахманинов
4,Кто из футбольных вратарей официально признан ФИФА забившим больше всех мячей в истории?,Рожерио Сени,Хорхе Кампос,Хосе Луис Чилаверт,Рене Игита
5,Какое имя при рождении имела Екатерина II Великая?,София Августа Фредерика,Луиза Беатрис,Иоганна Елизавета,Алиса Виктория
6,Где умер российский император Пётр III?,В Ропше,В Шлиссельбурге,В Ораниенбауме,В Гатчине
7,Изучение чего принесло славу учёному Леониду Кулику?,Тунгусского метеорита,Васюганских болот,Кунгурской пещеры,озера Байкал
8,Как называлась конная гвардия Александра Македонского?,Гетайры,Центавры,Гоплиты,Пельтасты
9,"В какой стране находится место, в честь которого Люк Бессон дал имя оперной диве Плавалагуне из фильма ""Пятый элемент""?",В Хорватии,В Боснии и Герцеговине,В Сербии,В Македонии
