,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называют векторную диаграмму, характеризующую направление ветра?",«Роза ветров»,«Кактус ветров»,«Василёк ветров»,«Ромашка ветров»
1,Как иногда уничижительно называют эпоху правления императриц в истории России?,Бабье царство,Бабье княжество,Бабье управство,Бабье раздолье
2,Что первоначально означало в Древней Греции слово «остракизм»?,Изгнание,Осуждение,Голосование,Четвертование
3,Какое название никогда не носила знаменитая Потёмкинская лестница в Одессе?,Дерибасовская,Ришельевская,Бульварная,Приморская
4,К какому отделу относится фисташка?,Покрытосеменным,Гингковидным,Саговниковидным,Хвойным
5,К какому отряду (согласно систематике) принадлежит комнатная муха?,Двукрылые,Настоящие мухи,Членистоногие,Насекомые
6,Какое из племен в ходе великого переселения народов поселилось в северной Африке?,Вандалы,Остготы,Герулы,Авары
7,Какой художник является автором картины «Воины Апокалипсиса»?,Виктор Васнецов,Василий Корень,Альбрехт Дюрер,Питер Брейгель Старший
8,В каком из этих фильмов Александр Михайлов не снимался?,«Бабник»,«Приезжая»,«Гангстеры в океане»,«Змеелов»
9,"Какой предмет, принадлежавший прекрасной Шавдал, супруге хана Джангара, ""звался Нармой""?",Халат,Бриллиант,Меч,Браслет
