,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Чем традиционно пользуется медвежатник?,сверлом и кувалдой,словарём иностранных слов,поддержкой общественности,уважением банкиров
1,Что выдают любителям игры в боулинг перед входом в игровую зону?,Обувь,Перчатки,Шапочку,Пояса
2,Какой этап своей жизни Л.Толстой не стал описывать в известной трилогии?,Зрелость,Отрочество,Детство,Юность
3,На какое количество томов разделил роман «Война и мир» сам Лев Николаевич Толстой?,4,5,3,2
4,"Как называется танцующий впереди кордебалета, солирующий танцор в балете?",Корифей,Либеро,Солист,Премьер
5,Кому или чему Эдгар Аллан По посвятил сонет с названием «Моей матери»?,тёще,мачехе,Америке,бабушке
6,"Назовите растение, которому в древности приписывали магическую силу за сходство корней с фигурой человека",Мандрагора,Хрен,Папоротник женский,Сельдерей
7,Какая из этих оболочек сердца является внутренней?,Эндокард,Эпикард,Миокард,Перикард
8,"Про какого поэта А. С. Пушкин сказал: ""После него никогда не стану печатать своих элегий""?",Е. А. Баратынский,А. А. Дельвиг,А. Х. Востоков,М. Ю. Лермонтов
9,"Какая из этих номинаций премии ""Оскар"" появилась позднее?",Лучший дизайн костюмов,Лучшая песня,Лучшая мужская роль второго плана,Лучшая музыка
