,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называлось эротическое ток-шоу на канале НТВ?,"""Про это""","""А ну-ка девушки!""","""Это Вы можете""","""Я сама"""
1,"Как называется страстное, иногда чрезмерное почитание всего французского?",Галломания,Баскомания,Франкомания,Латиномания
2,Что изображено на советском ордене Октябрьской революции?,Крейсер «Аврора»,Смольный институт,Зимний дворец,Московский Кремль
3,Что составляет более 90% всей биомассы?,наземная фитомасса,зоомасса Мирового океана,наземная зоомасса,фитомасса Мирового Океана
4,Какие деревья растут на вершине башни Гуиниджи (Guinigi Tower) в итальянском городе Лукка?,Дубы,Пинии,Апельсиновые деревья,Маслины
5,"Футболист какого амплуа изобрёл «удар скорпиона», отбив мяч в прыжке пятками?",вратарь,полузащитник,нападающий,защитник
6,Что из этого является возбудителем золотухи?,Туберкулезная палочка,Микобактерия лепры,Бледная трепонема,Вирус краснухи
7,Какой фильм стал последней режиссерской работой Михаила Калатозова?,"""Красная палатка""","""Неотправленное письмо""","""Летят журавли""","""Я — Куба"""
8,Головы каких животных изображены на гербе Баскервилей в известной повести А. Конан Дойля?,Кабанов,Волков,Лисиц,Оленей
9,"Кто из советских футболистов, олимпийских чемпионов 1988 года, выступал за бакинский клуб ""Нефтчи""?",Игорь Пономарёв,Юрий Савичев,Владимир Татарчук,Игорь Добровольский
