,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какие слова, согласно легенде, произнес перед смертью Архимед?","""Не трогайте моих чертежей""","""О, святая простота!""","""Как мне все это надоело""","""И все-таки она вертится!"""
1,"Кто профессионально употребляет термин «перелом по типу ""открытой книги""»?",Медики,Геологи,Полиграфисты,Астрономы
2,Как в древнем Риме называлась торжественная процессия перед началом скачек на колесницах?,Помпа,Фанфара,Тулумбас,Литавры
3,Какой головной убор носил гоголевский Чичиков?,Картуз,Цилиндр,Берет,Шапка-ушанка
4,Какая из этих звезд наиболее удалена от Земли?,Полярная звезда,Вега,Сириус,Альдебаран
5,К какому семейству относится хрен?,капустные,капуциновые,резедовые,товариевые
6,Какая из этих величин рН соответствует слабокислой среде?,6,14,8,3
7,Сколько звезд на флаге Федеративных Штатов Микронезии?,4,10,7,1
8,Кто написал роман «Поминки по Финнегану»?,Джеймс Джойс,Франц Кафка,Томас Манн,Марсель Пруст
9,"Кто, как считают современные ученые, является самыми проворными живыми существами на Земле?",Настенные пауки-крабы,Бражники,Блохи проницающие,Жуки-скакуны
