,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что клиент открывает в банке?,Счёт,Тушёнку,Америку,Душу
1,На каком полуострове расположена Италия?,Апеннинском,Аравийском,Галлипольском,Пиренейском
2,"Кем «овладело беспокойство, охота к перемене мест»?",Онегиным,Мцыри,Алеко,Демоном
3,"Какие рыбы были изображены на гербе Царицына, который утвердил Николай I?",Стерляди,Щуки,Лещи,Сомы
4,Как называется денежная единица Грузии?,Лари,Драм,Седи,Манат
5,Какой фантаст не писал о марсианах?,Жюль Верн,Рэй Брэдбери,Герберт Уэллс,Алексей Толстой
6,Какую из трех великих пандемий чумы европейцы называли «черная смерть»?,Вторую,Третью,Все три,Первую
7,"Когда герой романа ""Вокруг света за 80 дней"" Ф.Фогг вернулся в Лондон, выехав из него 2 октября?",20 декабря,21 декабря,22 декабря,19 декабря
8,Кому принадлежит высказывание: «Музыка должна высекать огонь из людских сердец»?,Бетховен,Караян,Роллан,Моцарт
9,К какой языковой семье относится селькупский язык?,уральской,индоевропейской,эскимосско-алеутской,алтайской
