,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Центральную часть герба какого государства занимает изображение стилизованного трезубца?,Украина,Россия,Белоруссия,Узбекистан
1,Каких произведений в списке сочинений Шекспира больше?,Сонетов,Пьес,Поэм,Эпиграмм
2,Какое из этих слов написано неправильно?,бижютерия,брошюра,парашют,жюри
3,Кто по профессии герой Андрея Мягкова в кинофильме «Ирония судьбы»?,Хирург,Педиатр,Окулист,Терапевт
4,"Благодаря кому из этих режиссеров появилась в кино ""польская школа""?",Вайда,Ленартович,Карабаш,Махульский
5,Как называется песня венецианских гондольеров?,Баркарола,Сольферино,Канцона,Кантилена
6,Что в Якутии после Октябрьской революции 1917 года использовали вместо бумажных денег?,винные этикетки,театральные билеты,почтовые марки,берестяные грамоты
7,К какой версии Windows NT принадлежит Windows 2000 Professional?,5.0,3.5,4.0,7.2
8,"Женой какого императора России стала принцесса, которой читал свои сказки Г. Х. Андерсен?",Александра III,Николая II,Александра II,Николая I
9,"Как назывался универсальный океан, окружавший суперконтинент Земли 225 миллионов лет назад?",Панталасса,Прототетис,Гондвана,Япетус
