,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой город является столицей Швейцарии?,Берн,Цюрих,Базель,Женева
1,"Как называется насекомое, личинка которого отличается огромными челюстями?",муравьиный лев,муравьиный тигр,муравьиный леопард,муравьиный бегемот
2,Что умеют делать мадагаскарские тараканы?,шипеть,пищать,кашлять,прыскать ядом
3,Какая из этих птиц летает?,павлин,пингвин,страус,киви
4,Сколько лезвий у ножа стандартной ручной механической мясорубки?,4,2,3,5
5,"Аннулировать брак Генриха VIII с кем отказался папа Климент VII, что привело к Реформации в Англии?",Екатерина Арагонская,Анна Болейн,Джейн Сеймур,Анна Клевская
6,"Слово кибернетика - производное от греческого слова, означающего:",Искусство управления,Быстрый счет,Направленное действие,Божественное знание
7,"Какому персонажу Михаила Булгакова принадлежит фраза: ""Кабы не покер, то жизнь ваша в Москве была бы совершенно несносна.""?",Фагот Коровьев,Воланд,Азазелло,Бегемот
8,"Какое слово пропущено в цитате из поэмы В. В. Маяковского ""Хорошо!"": ""… лица. Револьвер желт.//Моя милиция меня бережет""?",Розовые,Бронзовые,Белые,Строгие
9,"Кто из этих философов в 1864 году написал музыку на стихи А.С.Пушкина ""Заклинание"" и ""Зимний вечер""?",Ницше,Гегель,Юнг,Шопенгауэр
