,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Президентом какой страны был Николае Чаушеску?,Румыния,Болгария,Восточная Германия,Венгрия
1,Как называется деревообрабатывающий станок строгательного типа для обработки пазов?,Долбежный,Долбательный,Долбильный,Долбанутый
2,Чья экспедиция впервые встретила белого медведя и рассказала о нём европейцам?,Баренц,Беринг,Лаперуз,Крузенштерн
3,Оружием какого бога-олимпийца был лук?,Аполлон,Посейдон,Гермес,Зевс
4,Какую древнеримскую богиню нередко изображают с повязкой на глазах?,Фортуна,Венера,Юнона,Прозерпина
5,Как называется крупнейшая авиакомпания Израиля?,EL AL,Arkia,Israir,Sun Dor
6,Как часто в США проводится перепись населения?,Раз в 10 лет,Раз в 5 лет,Раз в 20 лет,Раз в 25 лет
7,"Откуда пришло во многие языки мира слово ""табу""?",Полинезия,Австралия,Африка,Америка
8,Разбавленный раствор какой из перечисленных солей имеет розовый цвет?,Нитрат кобальта (II),Нитрат никеля (II),Нитрат железа (III),Нитрат хрома (III)
9,Что такое футарк?,Рунический алфавит,Часть рыцарских доспехов,Средневековая крепость,Старинная игра в мяч
