,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой переход не является предметом изучения физики?,Пешеходный,Изомерный,Фазовый,Электронно-дырочный
1,Что украл с неба чёрт в повести Н. В. Гоголя «Ночь перед Рождеством»?,Месяц,Облако,Солнце,Звезду
2,Каким титулом был снабжен жираф в стихотворении К. Чуковского «Крокодил»?,Граф,Маркиз,Барон,Князь
3,"Как называется знаменитый греческий орнамент, составленный из прямых углов, складывающихся в непрерывную линию?",Меандр,Теандр,Леандр,Пеандр
4,В каком году проводились Зимние Олимпийские игры в Солт-Лейк-Сити?,В 2002-м,В 2004-м,В 2000-м,В 2006-м
5,"Кто возложил корону на голову Наполеона во время торжественной коронации, когда в 1804 году он был провозглашён императором?",Сам Наполеон,Папа Пий VII,Талейран,Мать Наполеона
6,Какая из этих букв славянской азбуки располагается ранее других?,Добро,Люди,Зело,Живете
7,Какой слой земной атмосферы самый высокий?,Термосфера,Тропосфера,Стратосфера,Мезосфера
8,В каком созвездии ярчайшая звезда не альфа?,Орион,Центавр,Лира,Малый Пес
9,"Биография какой певицы стала одной из тем романа Михаила Шишкина ""Венерин волос""?",Изабелла Юрьева,Лидия Русланова,Людмила Зыкина,Клавдия Шульженко
