,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую книгу написал Марк Твен?,Приключения Тома Сойера,Робинзон Крузо,Остров сокровищ,Белый Бим Чёрное ухо
1,"Что, согласно названию известной французской комедии, отличало высокого блондина?",Черный ботинок,Черный пояс,Черный юмор,Черный галстук
2,Каким выражением мы обязаны М. Горькому?,Жёлтый Дьявол,Серый Антихрист,Рыжий Сатана,Красный Чёрт
3,Во время какого путешествия Христофор Колумб впервые достиг американского материка?,Третьего,Четвертого,Второго,Первого
4,Какой род войск дал больше всего Героев Советского Союза в годы Великой Отечественной войны?,ВВС,Артиллеристы ,Танкисты ,ВМФ
5,"Кто из этих художников написал знаменитые ""Ирисы""?",Ван Гог,Гоген,Матисс,Ренуар
6,Где в 1962 году вручили Нобелевскую премию знаменитому советскому физику Льву Ландау?,в больнице,в аэропорту,в посольстве Швеции в Москве,в Стокгольме
7,Как называется основная денежная единица Марокко?,Дирхам,Риал,Риял,Динар
8,Какой из этих российских городов расположен севернее остальных трех?,Нижний Новгород,Москва,Иркутск,Красноярск
9,Какой клуб был признан журналом Forbes в 2017 году самой дорогой спортивной командой в мире?,«Даллас Ковбойс» (американский футбол),«Голден Стэйт Уорриорз» (баскетбол),«Нью-Йорк Янкиc» (бейсбол),«Реал Мадрид» (футбол)
