,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто в госпитале погружает пациента в глубокий сон перед операцией?,Анестезиолог,Физиотерапевт,Рентгенолог,Фармаколог
1,Какое прозвище носил король Франции Людовик XIV?,«король-солнце»,«король-луна»,«король-звезда»,«король-радуга»
2,На чём были выбиты найденные археологами законы шумерского царя Хаммурапи?,На столбе,На стене,На мостовой,На гробнице
3,Что в мультфильме «Шрек» помогло принцессе Фионе справиться с лесными братьями Робина Гуда?,Приёмы карате,Тайное заклинание,Вязальные спицы,Горячая сковорода
4,Кто породил литературного Тартюфа?,Мольер,Сервантес,Шиллер,Шекспир
5,Флаг какого из перечисленных государств отличается от остальных по цветовой гамме?,Швеция,Сингапур,Швейцария,Дания
6,С каким материалом работает фальцовщик?,Бумага,Ткань,Древесина,Металл
7,Какое из этих морей не омывает Антарктиду?,Море Альборан,Море Моусона,Море Содружества,Море Дюрвиля
8,В каком году была принята норвежская конституция?,1814,1214,1614,1414
9,В каком городе Италии отмечают исторический праздник фонариков?,Флоренция,Неаполь,Болонья,Турин
