,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что получится, если собрать, согласно поговорке, с миру по нитке?",Голому — рубаха,Моднице — блуза,Гусару — рейтузы,Джигиту — папаха
1,Как называется высший рыцарский орден Великобритании?,орден Подвязки,орден Подмётки,орден Подтяжки,орден Подвески
2,Какая профессия появилась в СССР в 60-ых годах ХХ века?,Космонавт,Полярник,Сталевар,Подводник
3,"У каких Ворот жили обитатели коммуналки, о которой снял фильм Михаил Козаков?",Покровских,Арбатских,Никитских,Красных
4,Какое из этих произведений написал не А. П. Чехов?,«Премудрый пескарь»,«Ионыч»,«Вишневый сад»,«Маленькая трилогия»
5,На каком из островов Японского архипелага находится Токио?,Хонсю,Сикоку,Кюсю,Хоккайдо
6,Как называется масть белой в тёмных пятнах лошади?,Чубарая,Саврасая,Гнедая,Чалая
7,Как называется крупнейший аэропорт Израиля?,Бен-Гурион,Сде-Дов,Увда,Эйлат
8,"Какой писатель ввел в русский язык неологизм ""головотяпство""?",М.Е.Салтыков-Щедрин,Н.М.Карамзин,Г.Д.Державин,Ф.М.Достоевский
9,В сказе Павла Бажова слёзы хозяйки Медной горы превратились в медные изумруды. А что такое медный изумруд?,Диоптаз,Хризолит,Гроссуляр,Хризопраз
