,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется прибор, позволяющий фиксировать землетрясения?",Сейсмограф,Барометр,Осциллограф,Термометр
1,"Как называется денежная система, при которой один металл служит всеобщим эквивалентом и основой денежного обращения?",Монометаллизм,Монолитность,Монополизм,Монументализм
2,"В каком из этих аэропортов оказываются пассажиры, прилетевшие в Лондон?",Хитроу,Гандер,Орли,Адлер
3,Что выражает высоко поднятый хвост кошки?,Миролюбие,Агрессию,Испуг,Подавленность
4,"Что означает слово ""цицеро""?",Типографский шрифт,Порода кур,Вид тайнописи,Минерал
5,Какой из видов музыкальной артикуляции означает четкое (отчетливое) исполнение?,Маркато,Глиссандо,Пиццикато,Стаккато
6,Что из перечисленного традиция связывает с именем Великого Юя?,Усмирение потопа,Покорение народа сюнну,Создание Терракотовой армии,Построение Великой стены
7,В каком виде спорта слабовидящий кореец Им Дон Хьюн стал двукратным олимпийским чемпионом?,Стрельба из лука,Плавание,Фехтование,Настольный теннис
8,"Какой цвет приобретает натуральный классический абсент в результате т.н. ""старения""?",Желтый,Черный,Красный,Синий
9,Кому принадлежит авторство первого переложения «Гамлета» на русский язык?,Александр Сумароков,Михайло Ломоносов,Василий Тредиаковский,Антиох Кантемир
