,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Каким будет график функции y = 1/x?,Гипербола,Парабола,Гипперэллиптическая кривая,Циклоида
1,Сериал с каким названием демонстрировался на Первом канале?,«КГБ в смокинге»,«ФСБ в пижаме»,«ЦРУ в скафандре»,«ФБР в неглиже»
2,Какова средняя продолжительность жизни слонов?,60–70 лет,Около 1000 лет,200–300 лет,5–10 лет
3,"В каком году произошло извержение Везувия, разрушившего город Помпеи?",79,93,156,128
4,Какой город был крупнейшим городом мира в период VI-IV вв. до н.э.?,Вавилон,Константинополь,Рим,Александрия
5,Какой из этих музыкальных инструментов является клавишным?,спинет,шалмей,шалюмо,вистл
6,К какой кухне относится шашлык по-карски?,Ближневосточной,Среднеазиатской,Северокавказской,Закавказской
7,Как называется эта химическая группа: >С=O?,Карбонильная,Сложноэфирная,Гликозидная,Амидная
8,Где находится озеро Лак-Сёль?,Провинция Онтарио,Провинция Манитоба,Штат Миннесота,Штат Северная Дакота
9,"Какой древнегреческий мудрец — автор цитаты ""Задумав дело, не говори о нем: не удастся — засмеют""?",Питтак Митиленский,Биант Приенский,Фалес Милетский,Солон Афинский
