,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется один из сортов газированной воды?,крем-сода,крем-мыло,крем-пудра,крем-брюле
1,Здание с каким названием является одной из главных достопримечательностей Риги?,Дом Черноголовых,Башня Краснокожих,Таверна Синезубых,Церковь Белобородых
2,Столица какого из этих государств находится не на острове?,Португалия,Ирландия,Исландия,Мальта
3,Как называли в советское время небольшой брезентовый туристический рюкзак?,колобок,шалтай-болтай,ванька-встанька,авоська
4,Спортсмены какой страны имеют большее количество побед в общекомандном медальном зачете Зимних олимпийских игр?,СССР (Россия),Норвегия,ГДР (Германия),США
5,"Кому принадлежат строки-пророчество: «Настанет год, России чёрный год, Когда царей корона упадёт…»?",Лермонтов,Некрасов,Пушкин,Нострадамус
6,"Кто из поэтов написал: «И мы сохраним тебя, русская речь,    Великое русское слово»?",А. Ахматова,Л. Украинка,В. Тушнова,М. Цветаева
7,"По мотивам какого романа композитором Эдуардом Артемьевым была создана рок-опера, работа над которой продолжалась около 30 лет?",«Преступление и наказание»,«Анна Каренина»,«Война и мир»,«Униженные и оскорблённые»
8,"Какой была девичья фамилия Надежды, русской жены известного французского скульптора Фернана Леже?",Ходасевич,Мандельштам,Пастернак,Бальмонт
9,"Какому футбольному клубу принадлежит рекорд по числу голов, забитых на групповой стадии Лиги чемпионов УЕФА?",«Пари Сен-Жермен» (Париж),«Боруссия» (Дортмунд),«Бавария» (Мюнхен),«Реал» (Мадрид)
