,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На каком транспорте бежал из Петрограда Крокодил из стихотворения К. Чуковского?,Аэроплан,Трамвай,Пароход,Пролетка
1,"В чьи обязанности входит указывать крановщику, как поднимать и куда доставлять груз?",Такелажник,Каменщик,Плановик,Кровельщик
2,"Какой автомобиль компании ""Toyota"" является ""тёзкой"" знаменитого музея?","""Land Cruiser Prado""","""Toyota Camry""","""Toyota Avensis""","""Toyota Corolla"""
3,Какую фамилию носила героиня трагедии Шекспира Джульетта?,Капулетти,Борджиа,Монтекки,Сфорца
4,"Туристическим символом какого города является светофорный человечек ""ампельман""?",Берлин,Лондон,Вена,Осло
5,В какой из этих стран официальный язык - французский?,Гаити,Доминиканская Республика,Гайана,Доминика
6,"Кого сначала повесили, а потом сожгли?",Джироламо Савонаролу,Жанну Д&#39;Арк,Яна Гуса,Джордано Бруно
7,Какую из этих функций селезенка не выполняет?,Обезвреживающая,Иммунная,Фильтрационная,Депонирование крови
8,Где находится город Эйзенах?,Свободное государство Тюрингия,Гессен,Нижняя Саксония,Баден-Вюртемберг
9,"Какой из районов Копенгагена де-юре сохраняет независимый статус, являясь городом в городе?",Фредериксберг,Биспебъерг,Тингбьерг,Брёнсхёй-Хусум
