,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какая из этих актрис сыграла Катю в мелодраме ""Москва слезам не верит""?",Алентова,Мордюкова,Голубкина,Светличная
1,Какая из воинских команд завершает день солдата?,Отбой!,На плечо!,Смирно!,Вольно!
2,Где обычно сажают ампельные растения?,в подвесных кашпо,в аквариумах,на круглых клумбах,на берегу пруда
3,У какой жидкости в автомобиле есть октановое число?,бензин,тормозная жидкость,масло,тосол
4,Кто из этих персонажей не из оперы «Золотой петушок»?,Иван,Гвидон,Полкан,Додон
5,За успех в поиске кого или чего собаке по кличке Пиклз в качестве награды позволили облизать тарелки спортсменов сборной Англии?,Кубка мира по футболу,Похищенной дочери тренера,Мины на регбийном поле,"Самолета, севшего в джунглях"
6,Участником какой полярной экспедиции был Александр Васильевич Колчак?,Толля,Брусилова,Седова,Русанова
7,"Памятник какому героическому кораблю, погибшему в русско-японскую войну, установлен в Александровском парке Санкт-Петербурга?",Стерегущий,Славный,Строгий,Стремительный
8,Как называется высочайшая гора Египта?,Гора Святой Екатерины,Абу-Симбел,Синай,Этбай
9,Какой французский актёр участвовал в антифашистской борьбе?,Шарль Азнавур,Жан Поль Бельмондо,Луи де Фюнес,Жан Маре
