,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто в фильме «Кавказская пленница» учил желающих танцевать твист?,Бывалый,Шурик,Трус,Балбес
1,Сколько гипотенуз может быть у одного треугольника?,Одна,Две,Три,Четыре
2,В каком фильме не снимался Никита Михалков?,«Без свидетелей»,"«Спорт, спорт, спорт»",«Приключения Кроша»,«Перекличка»
3,Какое из этих деревьев не хвойное?,Падуб,Кедр,Туя,Лиственница
4,Какой из этих островов не относится к Большим Антильским Островам?,Таити,Куба,Гаити,Ямайка
5,Какой канал делит одну из частей света почти пополам и соединяет два океана?,Панамский канал,Суэцкий канал,Кильский канал,Волго-Донской канал
6,В какой стране изобрели противогаз?,Россия,Германия,Великобритания,Франция
7,Какого дня декады не было во французском республиканском календаре?,Дикиди,Нониди,Квартиди,Примиди
8,Какой из королей в стандартной англо-американской карточной колоде не имеет усов?,Король червей,Король треф,Король пик,Король бубей
9,Какой из этих городов является самым высокорасположенным городом (323 м.) в Белоруссии?,Новогрудок,Полоцк,Лида,Слоним
