,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое имя появилось благодаря В.И.Ленину?,Владлен,Владимир,Велимир,Вован
1,К какому казачеству принадлежал гоголевский Тарас Бульба?,Запорожскому,Донскому,Уральскому,Кубанскому
2,В какой группе периодической системы Д. Менделеева находится водород?,I,II,III,IV
3,Кто из персонажей поэмы заломил Чичикову самую высокую цену за «мертвые души»?,Собакевич,Ноздрёв,Плюшкин,Коробочка
4,Какая из этих обезьян была священной в Древнем Египте?,Павиан,Мартышка,Горилла,Орангутан
5,Когда Пётр Великий был провозглашён царём?,В 10 лет,В 12 лет,В 18 лет,В 16 лет
6,"Какой писатель назвал русский язык ""великим, могучим, правдивым и свободным""?",Тургенев,Герцен,Карамзин,Достоевский
7,Какой памятник Всемирного наследия ЮНЕСКО в России вошел в список позже других?,Белокаменные памятники Владимира и Суздаля,Московский Кремль и Красная площадь,Архитектурный ансамбль Кижского погоста,Исторический центр Санкт-Петербурга
8,Какой город является столицей Кирибати?,Южная Тарава,Москатони,Бергам,Минеаполис
9,"В последней сцене фильма «Список Шиндлера» на его могилу кладет цветы человек, лица которого не видно. Кто это был?",Лиам Нисон,Полдек Пфеффенберг,Марк Иванир,Ицхак Штерн
