,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каком году распался Советский Союз?,1991,1994,1989,1993
1,"Какому современному слову соответствует устаревшее ""пиит""?",Поэт,Драматург,Критик,Прозаик
2,В какой стране действуют иены?,Япония,Вьетнам,Китай,Лаос
3,Как строители называют огнеупорную глину?,шамот,гонт,туф,рубероид
4,"Название какого животного с греческого переводится как ""водяная лошадь""?",Гиппопотам,Утконос,Ламантин,Носорог
5,Какое новое имя получает Дюймовочка в финале сказки Андерсена?,Майя,Ласточка,Королевна,Эльфина
6,Кто из чемпионов мира по профессиональному боксу отстаивал свое звание наибольшее число раз?,Джо Луис,Рокки Марциано,Майкл Тайсон,Мохаммед Али
7,Сколько дюймов в одном русском аршине?,28,25,26,27
8,Кто из этих русских писателей прожил самую долгую жизнь?,И. А. Бунин,П. П. Бажов,Л. Н. Толстой,М. М. Пришвин
9,Какая из этих армий была преобразована в 8-ю гвардейскую?,62-я,64-я,65-я,66-я
