,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как переводится на русский язык название борьбы «карате»?,Голыми руками,Быстрыми ногами,Широкой грудью,Одной левой
1,"Какую краску нужно смешать с синей, чтобы получить зелёную?",желтую,серую,коричневую,красную
2,"Как закончить строку из песни Андрея Макаревича: «Вагонные споры — последнее дело, когда больше...»?",Нечего пить,Нечем крыть,Нечего есть,Нету курить
3,"Как обозначается буква ""а"" на языке жестов (положение пальцев на руке)?",Все пальцы закрыты в кулак,"Большой открыт, остальные закрыты","Большой, указательный, средний — закрыты; безымянный, мизинец — открыты","Большой закрыт, остальные открыты"
4,Какой вид животных ещё встречается в дикой природе?,Амурский барс,Тур (бык),Квагга,Птица моа
5,Какую из этих небольших ролей сыграл не Г. Данелия?,"Гардеробщик — ""Джентльмены удачи""","Работник культуры — ""Настя""","Чистильщик обуви — ""Я шагаю по Москве""","Немецкий офицер в фильме — ""Осенний марафон"""
6,"Кого или что, согласно легенде, казнил Чингисхан за весть о смерти своего сына Джучи?",Домбру,Коня,Гонца,Воина
7,Сборная какой страны выиграла чемпионат Европы по футзалу среди мужчин в 2016 году?,Испания,Россия,Италия,Португалия
8,С какой оперы 3 февраля 1925 года началась история советской радиотрансляции?,«Князь Игорь»,«Пиковая дама»,«Борис Годунов»,«Каменный гость»
9,"Кто из героев китайского романа ""Путешествие на Запад"" был генералом Неба и песчаным демоном-людоедом до того, как стал учеником монаха?",Ша Сэн,Чжу Бацзе,Сунь Укун,Сюаньцзан
