,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой бытовой прибор выпускался в СССР под торговыми марками ""Циклон"", ""Ракета"", ""Вихрь"", ""Чайка""?",Пылесос,Стиральная машина,Вентилятор,Фен
1,Назовите столицу Суринама.,Парамарибо,Ханой,Мадрас,Улан-Батор
2,Кому принадлежит фраза «Отчего люди не летают?»?,Катерине из «Грозы»,Бубке из Донецка,Икару из Греции,Циолковскому из Калуги
3,"Как называется весенний праздник у восточных славян, связанный с поминовением предков?",Радуница,Солнцеворот,Тризна,Купала
4,Прототипом какой игры можно считать ацтекскую игру «Пок-Та-Пок»?,Баскетбол,Крокет,Бейсбол,Теннис
5,Какому пехотному чину соответствовал казачий чин войскового старшины?,Подполковнику,Генерал-майору,Вахмистру,Полковнику
6,"Какой режиссер руководит московским ""Театром Луны""?",Сергей Проханов,Марк Розовский,Рустам Ибрагимбеков,Елена Камбурова
7,"В каком из этих городов Олимпийские игры проводились хронологически позже, чем в остальных?",Монреаль,Мехико,Мельбурн,Мюнхен
8,У какого русского художника отец был известным композитором?,В. Серов,М. Нестеров,П. Федотов,К. Коровин
9,"Какая карточная масть упоминается в песне Александра Розенбаума ""Нарисуйте мне дом""?",Бубны,Червы,Пики,Трефы
